ModelName,ScenarioName,it,ErrorDist
ModelNSpike,ScenarioDistracters,0,0.046516621136163144
ModelNSpike,ScenarioDistracters,3,0.046660875275382624
ModelNSpike,ScenarioDistracters,2,0.066898513896888917
ModelNSpike,ScenarioDistracters,1,0.062392098528820848
ModelNSpike,ScenarioDistracters,4,0.058873404695963728
ModelNSpike,ScenarioDistracters,7,0.054708060329358425
ModelNSpike,ScenarioDistracters,6,0.060397461625388518
ModelNSpike,ScenarioDistracters,5,0.05501267626857715
ModelNSpike,ScenarioDistracters,8,0.052232116030971998
ModelNSpike,ScenarioDistracters,11,0.058127107078444915
ModelNSpike,ScenarioDistracters,10,0.057317050858669193
ModelNSpike,ScenarioDistracters,9,0.053151432342995367
ModelNSpike,ScenarioDistracters,12,0.062248631071804957
ModelNSpike,ScenarioDistracters,15,0.059788639286900182
ModelNSpike,ScenarioDistracters,14,0.06452888513748796
ModelNSpike,ScenarioDistracters,13,0.054400796044600921
ModelNSpike,ScenarioDistracters,16,0.053856865754911366
ModelNSpike,ScenarioDistracters,19,0.059584346059773724
ModelNSpike,ScenarioDistracters,18,0.050535328724060108
ModelNSpike,ScenarioDistracters,17,0.047342578824458081
ModelNSpike,ScenarioDistracters,20,0.058740304563885189
ModelNSpike,ScenarioDistracters,22,0.048699292667785554
ModelNSpike,ScenarioDistracters,23,0.069723606140750322
ModelNSpike,ScenarioDistracters,21,0.066363180197466107
ModelNSpike,ScenarioDistracters,24,0.059124726598945472
ModelNSpike,ScenarioDistracters,26,0.054795587895763324
ModelNSpike,ScenarioDistracters,27,0.043572581289214631
ModelNSpike,ScenarioDistracters,25,0.055080006797494613
ModelNSpike,ScenarioDistracters,28,0.05162265852445215
ModelNSpike,ScenarioDistracters,30,0.049949606094583258
ModelNSpike,ScenarioDistracters,31,0.062161633155514248
ModelNSpike,ScenarioDistracters,29,0.060898224041715597
ModelNSpike,ScenarioDistracters,32,0.053901231004519892
ModelNSpike,ScenarioDistracters,35,0.060194145482368046
ModelNSpike,ScenarioDistracters,34,0.054903597836555497
ModelNSpike,ScenarioDistracters,33,0.053156631014960119
ModelNSpike,ScenarioDistracters,36,0.062932182034606002
ModelNSpike,ScenarioDistracters,38,0.060210088291012376
ModelNSpike,ScenarioDistracters,39,0.049379646385663757
ModelNSpike,ScenarioDistracters,37,0.055974748400456117
ModelNSpike,ScenarioDistracters,40,0.05670626956275044
ModelNSpike,ScenarioDistracters,42,0.051572728324699273
ModelNSpike,ScenarioDistracters,43,0.051264376762222036
ModelNSpike,ScenarioDistracters,41,0.128824094711772
ModelNSpike,ScenarioDistracters,44,0.050617154914595418
ModelNSpike,ScenarioDistracters,46,0.053096373068125778
ModelNSpike,ScenarioDistracters,47,0.054210860761055621
ModelNSpike,ScenarioDistracters,45,0.049482597750203097
ModelNSpike,ScenarioDistracters,48,0.046899479204963256
ModelNSpike,ScenarioDistracters,49,0.043541718055769063
