ModelName,ScenarioName,it,ErrorDist
ModelNSpike,ScenarioControl,4,0.040947795260675469
ModelNSpike,ScenarioControl,0,0.037349058261033706
ModelNSpike,ScenarioControl,2,0.039617137464513487
ModelNSpike,ScenarioControl,7,0.038767538936218461
ModelNSpike,ScenarioControl,1,0.037053440603827877
ModelNSpike,ScenarioControl,3,0.037677992855166174
ModelNSpike,ScenarioControl,5,0.037550131693791247
ModelNSpike,ScenarioControl,6,0.041068857053496458
ModelNSpike,ScenarioControl,15,0.039507059179194663
ModelNSpike,ScenarioControl,12,0.037819963745233214
ModelNSpike,ScenarioControl,8,0.036231029256592343
ModelNSpike,ScenarioControl,10,0.039133270443603298
ModelNSpike,ScenarioControl,14,0.035844805707489942
ModelNSpike,ScenarioControl,9,0.037801718494723552
ModelNSpike,ScenarioControl,11,0.038786478824835456
ModelNSpike,ScenarioControl,13,0.037368058116250456
ModelNSpike,ScenarioControl,23,0.035312907381162092
ModelNSpike,ScenarioControl,20,0.038682371567804748
ModelNSpike,ScenarioControl,16,0.03886490691596297
ModelNSpike,ScenarioControl,18,0.038436687152621427
ModelNSpike,ScenarioControl,22,0.0368432179467355
ModelNSpike,ScenarioControl,19,0.035547342587814439
ModelNSpike,ScenarioControl,17,0.037049457519619966
ModelNSpike,ScenarioControl,21,0.04017031494058905
ModelNSpike,ScenarioControl,31,0.038738451428673729
ModelNSpike,ScenarioControl,28,0.038123971211431906
ModelNSpike,ScenarioControl,24,0.038496740141746748
ModelNSpike,ScenarioControl,26,0.039075484781247095
ModelNSpike,ScenarioControl,30,0.040836416236667311
ModelNSpike,ScenarioControl,27,0.038311005084147233
ModelNSpike,ScenarioControl,25,0.035879700024899201
ModelNSpike,ScenarioControl,29,0.040663950012686252
ModelNSpike,ScenarioControl,39,0.037724979446874855
ModelNSpike,ScenarioControl,36,0.036236174790336466
ModelNSpike,ScenarioControl,32,0.037825317115433049
ModelNSpike,ScenarioControl,34,0.035792797779532683
ModelNSpike,ScenarioControl,38,0.037817582872827819
ModelNSpike,ScenarioControl,35,0.037662207558605339
ModelNSpike,ScenarioControl,33,0.038367785939695115
ModelNSpike,ScenarioControl,37,0.037765548679002441
ModelNSpike,ScenarioControl,47,0.036034756276641371
ModelNSpike,ScenarioControl,40,0.040022522730441712
ModelNSpike,ScenarioControl,44,0.041511307731890185
ModelNSpike,ScenarioControl,42,0.037588701617426869
ModelNSpike,ScenarioControl,46,0.040590339464844305
ModelNSpike,ScenarioControl,43,0.037706411151935654
ModelNSpike,ScenarioControl,41,0.038083508444074883
ModelNSpike,ScenarioControl,45,0.037073386047743177
ModelNSpike,ScenarioControl,48,0.040716839400282263
ModelNSpike,ScenarioControl,49,0.037418737127737446
