ModelName,ScenarioName,it,ErrorDist
ModelNSpike,ScenarioDistracters,0,0.046220401455659602
ModelNSpike,ScenarioDistracters,5,0.049061762686200369
ModelNSpike,ScenarioDistracters,3,0.050274019828693332
ModelNSpike,ScenarioDistracters,6,0.047836388745369066
ModelNSpike,ScenarioDistracters,4,0.050409013297200128
ModelNSpike,ScenarioDistracters,2,0.047408381501005313
ModelNSpike,ScenarioDistracters,15,0.044717772480426791
ModelNSpike,ScenarioDistracters,13,0.043671208908941911
ModelNSpike,ScenarioDistracters,11,0.041836148339587362
ModelNSpike,ScenarioDistracters,9,0.045773558363400954
ModelNSpike,ScenarioDistracters,8,0.046251616733217898
ModelNSpike,ScenarioDistracters,12,0.044763702912967551
ModelNSpike,ScenarioDistracters,10,0.044257435754559912
ModelNSpike,ScenarioDistracters,14,0.045081114587890082
ModelNSpike,ScenarioDistracters,23,0.059425235520821636
ModelNSpike,ScenarioDistracters,21,0.055412557174326749
ModelNSpike,ScenarioDistracters,19,0.059092046888414851
ModelNSpike,ScenarioDistracters,17,0.054666289672126611
ModelNSpike,ScenarioDistracters,16,0.060762596939314802
ModelNSpike,ScenarioDistracters,20,0.056880768236989093
ModelNSpike,ScenarioDistracters,18,0.059787783631203704
ModelNSpike,ScenarioDistracters,22,0.061222952993833707
ModelNSpike,ScenarioDistracters,31,0.064922833455858378
ModelNSpike,ScenarioDistracters,29,0.066527866546756742
ModelNSpike,ScenarioDistracters,27,0.063895871357456155
ModelNSpike,ScenarioDistracters,25,0.061284919784580331
ModelNSpike,ScenarioDistracters,24,0.06023713967079692
ModelNSpike,ScenarioDistracters,28,0.063762461349022789
ModelNSpike,ScenarioDistracters,26,0.062569096432033997
ModelNSpike,ScenarioDistracters,30,0.062098286543351498
ModelNSpike,ScenarioDistracters,39,0.046699634614879568
ModelNSpike,ScenarioDistracters,37,0.046184622823361887
ModelNSpike,ScenarioDistracters,35,0.046487646792714804
ModelNSpike,ScenarioDistracters,33,0.048376639755855634
ModelNSpike,ScenarioDistracters,32,0.044756036536657648
ModelNSpike,ScenarioDistracters,36,0.046003126347032269
ModelNSpike,ScenarioDistracters,34,0.043563159327147799
ModelNSpike,ScenarioDistracters,38,0.047368593635559182
ModelNSpike,ScenarioDistracters,47,0.064573483270548807
ModelNSpike,ScenarioDistracters,45,0.061866923601975841
ModelNSpike,ScenarioDistracters,43,0.061623027115088241
ModelNSpike,ScenarioDistracters,41,0.058216138279149406
ModelNSpike,ScenarioDistracters,40,0.059849236881685447
ModelNSpike,ScenarioDistracters,44,0.057676395094346758
ModelNSpike,ScenarioDistracters,46,0.060498651107127779
ModelNSpike,ScenarioDistracters,42,0.065622425309000421
ModelNSpike,ScenarioDistracters,49,0.053005058029707591
ModelNSpike,ScenarioDistracters,48,0.058667607206739178
ModelNSpike,ScenarioTracking,5,0.040004149116202647
ModelNSpike,ScenarioTracking,7,0.040641131050202714
ModelNSpike,ScenarioTracking,3,0.038645498386178145
ModelNSpike,ScenarioTracking,0,0.040426263907932775
ModelNSpike,ScenarioTracking,1,0.039728232073686691
ModelNSpike,ScenarioTracking,2,0.037126328243477391
ModelNSpike,ScenarioTracking,6,0.041286144121576211
ModelNSpike,ScenarioTracking,4,0.038371558906624394
ModelNSpike,ScenarioTracking,11,0.039408906571291077
ModelNSpike,ScenarioTracking,13,0.038045871691162476
ModelNSpike,ScenarioTracking,12,0.040448424516831602
ModelNSpike,ScenarioTracking,14,0.039241429901782664
ModelNSpike,ScenarioTracking,15,0.038293250279779638
ModelNSpike,ScenarioTracking,9,0.037529719412306081
ModelNSpike,ScenarioTracking,8,0.038147240946139881
ModelNSpike,ScenarioTracking,10,0.038559578386917044
ModelNSpike,ScenarioTracking,19,0.038029674738495854
ModelNSpike,ScenarioTracking,21,0.036068214679881694
ModelNSpike,ScenarioTracking,20,0.038684824676427358
ModelNSpike,ScenarioTracking,22,0.039322442869578297
ModelNSpike,ScenarioTracking,16,0.040127036734910027
ModelNSpike,ScenarioTracking,18,0.039801920472457515
ModelNSpike,ScenarioTracking,23,0.03899632230804987
ModelNSpike,ScenarioTracking,17,0.036815256235974037
ModelNSpike,ScenarioTracking,27,0.039374453938113819
ModelNSpike,ScenarioTracking,29,0.040445247134218314
ModelNSpike,ScenarioTracking,28,0.036836105533163868
ModelNSpike,ScenarioTracking,30,0.037048130051141721
ModelNSpike,ScenarioTracking,24,0.038656646124442737
ModelNSpike,ScenarioTracking,26,0.039109789430579252
ModelNSpike,ScenarioTracking,31,0.03936518795080169
ModelNSpike,ScenarioTracking,25,0.037678265815503438
ModelNSpike,ScenarioTracking,35,0.038447112897836172
ModelNSpike,ScenarioTracking,37,0.038685418924779218
ModelNSpike,ScenarioTracking,36,0.040117847528506854
ModelNSpike,ScenarioTracking,38,0.041616292225884387
ModelNSpike,ScenarioTracking,32,0.04031151249289381
ModelNSpike,ScenarioTracking,34,0.037214913187015398
ModelNSpike,ScenarioTracking,39,0.039003820520409314
ModelNSpike,ScenarioTracking,33,0.040547276763633844
ModelNSpike,ScenarioTracking,43,0.039003525491349285
ModelNSpike,ScenarioTracking,45,0.038895002784630997
ModelNSpike,ScenarioTracking,46,0.040698228872774009
ModelNSpike,ScenarioTracking,44,0.038649209565198427
ModelNSpike,ScenarioTracking,42,0.039269913081012374
ModelNSpike,ScenarioTracking,47,0.039719809003214916
ModelNSpike,ScenarioTracking,40,0.039105825114576345
ModelNSpike,ScenarioTracking,41,0.039665757343190972
ModelNSpike,ScenarioTracking,48,0.041597319496448404
ModelNSpike,ScenarioTracking,49,0.03992203516486946
