ModelName,ScenarioName,it,ErrorDist
ModelNSpike,ScenarioNoise,0,0.05452337456530558
ModelNSpike,ScenarioNoise,1,0.04750845981775971
ModelNSpike,ScenarioNoise,3,0.051301767096482133
ModelNSpike,ScenarioNoise,2,0.054856594411453227
ModelNSpike,ScenarioNoise,7,0.050406342683309902
ModelNSpike,ScenarioNoise,5,0.047383167475355634
ModelNSpike,ScenarioNoise,4,0.048439757996512428
ModelNSpike,ScenarioNoise,6,0.054143613637776623
ModelNSpike,ScenarioNoise,8,0.046686655572245127
ModelNSpike,ScenarioNoise,10,0.050738940091576749
ModelNSpike,ScenarioNoise,14,0.046178888939565961
ModelNSpike,ScenarioNoise,9,0.050567513989957451
ModelNSpike,ScenarioNoise,12,0.04651347895147382
ModelNSpike,ScenarioNoise,11,0.051105869941790547
ModelNSpike,ScenarioNoise,15,0.051951563487147856
ModelNSpike,ScenarioNoise,13,0.050135944342230697
ModelNSpike,ScenarioNoise,16,0.052897781234111103
ModelNSpike,ScenarioNoise,18,0.046754039348316706
ModelNSpike,ScenarioNoise,22,0.051680926241998403
ModelNSpike,ScenarioNoise,17,0.050076100608087239
ModelNSpike,ScenarioNoise,20,0.047857030033146349
ModelNSpike,ScenarioNoise,19,0.044899392238496885
ModelNSpike,ScenarioNoise,23,0.052791291238941003
ModelNSpike,ScenarioNoise,21,0.04786095742185488
ModelNSpike,ScenarioNoise,24,0.048648612008422208
ModelNSpike,ScenarioNoise,26,0.049543091915714911
ModelNSpike,ScenarioNoise,25,0.051694209597289653
ModelNSpike,ScenarioNoise,31,0.048514255119311726
ModelNSpike,ScenarioNoise,29,0.055441323601801006
ModelNSpike,ScenarioNoise,27,0.055208181605575113
ModelNSpike,ScenarioNoise,30,0.051447982953725241
ModelNSpike,ScenarioNoise,28,0.048418523765219393
ModelNSpike,ScenarioNoise,32,0.050996566622185512
ModelNSpike,ScenarioNoise,33,0.049508304456348365
ModelNSpike,ScenarioNoise,39,0.047988776743711707
ModelNSpike,ScenarioNoise,37,0.051579616925067032
ModelNSpike,ScenarioNoise,35,0.053115246437556884
ModelNSpike,ScenarioNoise,34,0.047717464421304936
ModelNSpike,ScenarioNoise,38,0.048776559854028463
ModelNSpike,ScenarioNoise,36,0.056445789473170721
ModelNSpike,ScenarioNoise,40,0.052749734892761094
ModelNSpike,ScenarioNoise,41,0.052130612726446438
ModelNSpike,ScenarioNoise,47,0.048406867814989464
ModelNSpike,ScenarioNoise,45,0.051247815973280035
ModelNSpike,ScenarioNoise,43,0.050482639784893528
ModelNSpike,ScenarioNoise,42,0.048679131670982707
ModelNSpike,ScenarioNoise,46,0.049387671372198454
ModelNSpike,ScenarioNoise,44,0.050141638530004709
ModelNSpike,ScenarioNoise,49,0.05207419882549745
ModelNSpike,ScenarioNoise,48,0.049907744271721032
