ModelName,ScenarioName,it,ErrorDist
ModelNSpike,ScenarioNoise,1,0.065828082520980116
ModelNSpike,ScenarioNoise,5,0.058526541097163473
ModelNSpike,ScenarioNoise,6,0.25053163761330877
ModelNSpike,ScenarioNoise,7,0.053819903486629815
ModelNSpike,ScenarioNoise,0,0.055534646217119614
ModelNSpike,ScenarioNoise,2,0.063788113784259304
ModelNSpike,ScenarioNoise,4,0.058408648136518353
ModelNSpike,ScenarioNoise,3,0.058892157083657637
ModelNSpike,ScenarioNoise,13,0.060605450658333546
ModelNSpike,ScenarioNoise,14,0.073214135833286439
ModelNSpike,ScenarioNoise,15,0.054480123884702809
ModelNSpike,ScenarioNoise,9,0.063982708557497409
ModelNSpike,ScenarioNoise,8,0.058072978166115501
ModelNSpike,ScenarioNoise,10,0.062806198088779241
ModelNSpike,ScenarioNoise,12,0.44385964345771167
ModelNSpike,ScenarioNoise,11,0.057222791225715282
ModelNSpike,ScenarioNoise,21,0.056191361505923132
ModelNSpike,ScenarioNoise,22,0.18775665687381723
ModelNSpike,ScenarioNoise,23,0.06298106700682278
ModelNSpike,ScenarioNoise,17,0.081865873817203644
ModelNSpike,ScenarioNoise,16,0.056443760731807333
ModelNSpike,ScenarioNoise,20,0.058339878632252123
ModelNSpike,ScenarioNoise,18,0.066638726781209051
ModelNSpike,ScenarioNoise,19,0.051701898624264019
ModelNSpike,ScenarioNoise,29,0.060215127084605441
ModelNSpike,ScenarioNoise,30,0.061627030287348568
ModelNSpike,ScenarioNoise,31,0.27192675290981932
ModelNSpike,ScenarioNoise,25,0.23402512133220932
ModelNSpike,ScenarioNoise,24,0.059106279752523853
ModelNSpike,ScenarioNoise,28,0.056518053059260061
ModelNSpike,ScenarioNoise,26,0.41919499827136625
ModelNSpike,ScenarioNoise,27,0.054730365404838742
ModelNSpike,ScenarioNoise,37,0.054609950561814252
ModelNSpike,ScenarioNoise,38,0.18977101087319445
ModelNSpike,ScenarioNoise,39,0.45221351376352459
ModelNSpike,ScenarioNoise,33,0.36806813618942885
ModelNSpike,ScenarioNoise,32,0.063337298633582895
ModelNSpike,ScenarioNoise,36,0.06484226130438947
ModelNSpike,ScenarioNoise,34,0.062069266543042151
ModelNSpike,ScenarioNoise,35,0.17151553142987158
ModelNSpike,ScenarioNoise,45,0.056890031484050335
ModelNSpike,ScenarioNoise,46,0.055728600712742278
ModelNSpike,ScenarioNoise,47,0.062032576179465254
ModelNSpike,ScenarioNoise,41,0.063238186267348798
ModelNSpike,ScenarioNoise,40,0.079067282285041271
ModelNSpike,ScenarioNoise,42,0.061424518573145681
ModelNSpike,ScenarioNoise,43,0.12863251332114675
ModelNSpike,ScenarioNoise,44,0.054063559132369529
ModelNSpike,ScenarioNoise,49,0.061109648655777164
ModelNSpike,ScenarioNoise,48,0.13204512655989278
