ModelName,ScenarioName,it,ErrorDist
ModelNSpike,ScenarioControl,2,0.045937643514094878
ModelNSpike,ScenarioControl,0,0.04427002969063714
ModelNSpike,ScenarioControl,7,0.045192520580780132
ModelNSpike,ScenarioControl,1,0.042766949932050491
ModelNSpike,ScenarioControl,5,0.041706734150588495
ModelNSpike,ScenarioControl,3,0.03813242795495813
ModelNSpike,ScenarioControl,4,0.041620347537416384
ModelNSpike,ScenarioControl,6,0.043505113037955907
ModelNSpike,ScenarioControl,10,0.046435463282571553
ModelNSpike,ScenarioControl,8,0.044973663675637994
ModelNSpike,ScenarioControl,12,0.042850319934228255
ModelNSpike,ScenarioControl,14,0.041574728127110272
ModelNSpike,ScenarioControl,15,0.04428601109719784
ModelNSpike,ScenarioControl,9,0.040740989368782343
ModelNSpike,ScenarioControl,13,0.047618741959279759
ModelNSpike,ScenarioControl,11,0.043171141315757229
ModelNSpike,ScenarioControl,18,0.046033462902706483
ModelNSpike,ScenarioControl,16,0.046499251033151709
ModelNSpike,ScenarioControl,20,0.040814495677626898
ModelNSpike,ScenarioControl,22,0.04752738233489439
ModelNSpike,ScenarioControl,23,0.049570086328238221
ModelNSpike,ScenarioControl,17,0.041266052871125516
ModelNSpike,ScenarioControl,21,0.044107530930712839
ModelNSpike,ScenarioControl,19,0.047360699556017488
ModelNSpike,ScenarioControl,26,0.046354919491410476
ModelNSpike,ScenarioControl,24,0.047240337051809494
ModelNSpike,ScenarioControl,28,0.046448541547813811
ModelNSpike,ScenarioControl,30,0.04919232557911217
ModelNSpike,ScenarioControl,31,0.048125181095439354
ModelNSpike,ScenarioControl,25,0.045582927765278509
ModelNSpike,ScenarioControl,29,0.043176243689552328
ModelNSpike,ScenarioControl,27,0.04662803701176732
ModelNSpike,ScenarioControl,34,0.048782411932897222
ModelNSpike,ScenarioControl,32,0.041248840459158997
ModelNSpike,ScenarioControl,36,0.045165579032336159
ModelNSpike,ScenarioControl,38,0.041630905780534744
ModelNSpike,ScenarioControl,39,0.044428494383037261
ModelNSpike,ScenarioControl,33,0.052340272856052007
ModelNSpike,ScenarioControl,37,0.043911223313510439
ModelNSpike,ScenarioControl,35,0.04662182405602152
ModelNSpike,ScenarioControl,42,0.043828488250672148
ModelNSpike,ScenarioControl,40,0.04005537281235675
ModelNSpike,ScenarioControl,44,0.044506099969727292
ModelNSpike,ScenarioControl,46,0.043535247715184473
ModelNSpike,ScenarioControl,45,0.04222080230938724
ModelNSpike,ScenarioControl,43,0.044018552819629263
ModelNSpike,ScenarioControl,47,0.045877849040526518
ModelNSpike,ScenarioControl,41,0.051368881255883569
ModelNSpike,ScenarioControl,48,0.043780245843787445
ModelNSpike,ScenarioControl,49,0.043139855939540075
